3/24/2024 12:01:30,21.8,53.18,981.57
3/24/2024 12:01:31,21.78,53.22,981.6
3/24/2024 12:01:32,21.77,53.39,981.55
3/24/2024 12:01:33,21.76,53.54,981.54
3/24/2024 12:01:34,21.76,53.6,981.54
3/24/2024 12:01:35,21.76,53.7,981.54
3/24/2024 12:01:36,21.75,53.78,981.58
3/24/2024 12:01:37,21.74,53.83,981.57
3/24/2024 12:01:38,21.72,53.99,981.54
3/24/2024 12:01:39,21.71,54.16,981.59
3/24/2024 12:01:40,21.71,54.19,981.58
3/24/2024 12:01:41,21.72,54.1,981.56
3/24/2024 12:01:42,21.73,54.02,981.55
3/24/2024 12:01:43,21.73,53.91,981.63
3/24/2024 12:01:44,21.74,53.89,981.62
3/24/2024 12:01:45,21.75,53.85,981.58
3/24/2024 12:01:46,21.76,53.79,981.54
3/24/2024 12:01:47,21.77,53.58,981.56
3/24/2024 12:01:48,21.77,53.43,981.56
3/24/2024 12:01:49,21.78,53.29,981.57
3/24/2024 12:01:50,21.79,53.17,981.56
3/24/2024 12:01:51,21.78,53.08,981.58
3/24/2024 12:01:52,21.78,52.98,981.6
3/24/2024 12:01:53,21.78,52.88,981.6
3/24/2024 12:01:54,21.81,52.85,981.64
3/24/2024 12:01:55,21.78,52.97,981.55
3/24/2024 12:01:56,21.8,53.01,981.52
3/24/2024 12:01:57,21.79,53.08,981.56
3/24/2024 12:01:58,21.79,53.17,981.56
3/24/2024 12:01:59,21.79,53.18,981.58
3/24/2024 12:02:00,21.79,53.18,981.58
3/24/2024 12:02:01,21.79,53.18,981.58
3/24/2024 12:02:02,21.79,53.18,981.58
